Date,Open,High,Low,Close,Adj_Close,Volume
2019-06-28,11162.17,12445.17,10914.50,12407.33,12407.33,35087757766
2019-06-27,13017.13,13311.14,10491.85,11182.81,11182.81,39977475223
2019-06-26,11778.58,13796.49,11755.60,13016.23,13016.23,45105733173
2019-06-25,11007.20,11790.92,11007.20,11790.92,11790.92,24879684533
2019-06-24,10853.74,11065.90,10610.43,11011.10,11011.10,19271652365
2019-06-23,10696.69,11246.14,10556.10,10855.37,10855.37,20998326502
2019-06-22,10175.92,11157.35,10107.04,10701.69,10701.69,29995204861
2019-06-21,9525.07,10144.56,9525.07,10144.56,10144.56,20624008643
2019-06-20,9273.06,9594.42,9232.48,9527.16,9527.16,17846823784
2019-06-19,9078.73,9299.62,9070.40,9273.52,9273.52,15546809946
2019-06-18,9335.47,9348.37,9004.90,9081.76,9081.76,15848210536
2019-06-17,8988.92,9416.41,8988.92,9320.35,9320.35,15562951919
2019-06-16,8841.44,9335.87,8814.56,8994.49,8994.49,23348550311
2019-06-15,8689.75,8859.13,8618.40,8838.38,8838.38,18371033226
2019-06-14,8230.90,8710.64,8183.39,8693.83,8693.83,19831162906
2019-06-13,8145.55,8311.57,8087.06,8230.92,8230.92,18669407147
2019-06-12,7925.43,8196.65,7862.36,8145.86,8145.86,19034432883
2019-06-11,8004.24,8026.39,7772.80,7927.71,7927.71,17107279932
2019-06-10,7692.28,8031.91,7586.73,8000.33,8000.33,18689275117
2019-06-09,7949.67,7975.97,7583.22,7688.08,7688.08,16610726547
2019-06-08,8036.77,8076.89,7837.61,7954.13,7954.13,16522722810
2019-06-07,7826.90,8126.15,7788.37,8043.95,8043.95,19141423231
2019-06-06,7819.63,7937.34,7571.47,7822.02,7822.02,19474611077
2019-06-05,7704.34,7901.85,7668.67,7824.23,7824.23,21760923463
2019-06-04,8210.99,8210.99,7564.49,7707.77,7707.77,24609731549
2019-06-03,8741.75,8743.50,8204.19,8209.00,8209.00,22004511436
2019-06-02,8565.47,8809.30,8561.24,8742.96,8742.96,20266216022
2019-06-01,8573.84,8625.60,8481.58,8564.02,8564.02,22488303544
2019-05-31,8320.29,8586.66,8172.55,8574.50,8574.50,25365190957
2019-05-30,8661.76,9008.31,8221.27,8319.47,8319.47,29246528551
2019-05-29,8718.59,8755.85,8482.73,8659.49,8659.49,23473479966
2019-05-28,8802.76,8807.02,8634.72,8719.96,8719.96,24226919267
2019-05-27,8674.07,8907.17,8668.71,8805.78,8805.78,27949839564
2019-05-26,8055.21,8687.52,7924.67,8673.22,8673.22,26677970091
2019-05-25,7991.89,8117.93,7965.98,8052.54,8052.54,22256813107
2019-05-24,7881.70,8140.72,7824.45,7987.37,7987.37,25919126991
2019-05-23,7677.27,7943.79,7533.20,7881.85,7881.85,24457107820
2019-05-22,7956.29,7997.61,7615.99,7680.07,7680.07,24719473175
2019-05-21,7977.97,8062.17,7843.34,7963.33,7963.33,25127245056
2019-05-20,8196.92,8200.97,7678.78,7978.31,7978.31,23843404340
2019-05-19,7267.96,8261.94,7267.96,8197.69,8197.69,25902422040
2019-05-18,7341.66,7447.27,7251.50,7271.21,7271.21,21354286562
2019-05-17,7886.93,7929.15,7038.12,7343.90,7343.90,30066644905
2019-05-16,8194.50,8320.82,7729.61,7884.91,7884.91,33167197581
2019-05-15,7989.37,8216.42,7899.11,8205.17,8205.17,28344112920
2019-05-14,7807.88,8268.71,7696.39,7994.42,7994.42,32031452227
2019-05-13,6971.18,8047.41,6898.28,7814.92,7814.92,28677672181
2019-05-12,7203.51,7503.87,6815.77,6972.37,6972.37,27773333680
2019-05-11,6379.67,7333.00,6375.70,7204.77,7204.77,28867562329
2019-05-10,6175.82,6434.62,6161.52,6378.85,6378.85,19419875368
2019-05-09,5982.32,6183.04,5982.32,6174.53,6174.53,16784645411
2019-05-08,5849.48,5989.98,5794.72,5982.46,5982.46,15320605300
2019-05-07,5745.60,5988.18,5741.40,5829.50,5829.50,18026409033
2019-05-06,5791.69,5802.96,5653.69,5746.81,5746.81,15737171804
2019-05-05,5831.07,5833.86,5708.04,5795.71,5795.71,14808830723
2019-05-04,5769.20,5886.89,5645.47,5831.17,5831.17,17567780766
2019-05-03,5505.55,5865.88,5490.20,5768.29,5768.29,18720780006
2019-05-02,5402.42,5522.26,5394.22,5505.28,5505.28,14644460907
2019-05-01,5350.91,5418.00,5347.65,5402.70,5402.70,13679528236
2019-04-30,5247.73,5363.26,5224.19,5350.73,5350.73,13878964574
2019-04-29,5284.86,5311.27,5216.49,5247.35,5247.35,13735490672
2019-04-28,5271.75,5326.23,5255.68,5285.14,5285.14,12819992056
2019-04-27,5279.47,5310.75,5233.64,5268.29,5268.29,13111274675
2019-04-26,5210.30,5383.63,5177.37,5279.35,5279.35,16812108040
2019-04-25,5466.52,5542.24,5181.34,5210.52,5210.52,15330283408
2019-04-24,5571.51,5642.04,5418.26,5464.87,5464.87,17048033399
2019-04-23,5399.37,5633.80,5389.41,5572.36,5572.36,15867308108
2019-04-22,5312.49,5422.69,5280.28,5399.37,5399.37,14601631648
2019-04-21,5335.88,5359.92,5257.34,5314.53,5314.53,13731844223
2019-04-20,5304.16,5358.49,5295.88,5337.89,5337.89,13169647522
2019-04-19,5298.15,5336.68,5233.33,5303.81,5303.81,13780238655
2019-04-18,5251.48,5319.99,5250.51,5298.39,5298.39,13256489918
2019-04-17,5236.14,5274.28,5219.21,5251.94,5251.94,12438480677
2019-04-16,5066.58,5238.95,5055.19,5235.56,5235.56,11618660197
2019-04-15,5167.32,5196.61,5024.07,5067.11,5067.11,12290155061
2019-04-14,5095.76,5184.02,5053.57,5167.72,5167.72,10391952498
2019-04-13,5088.85,5127.12,5061.59,5096.59,5096.59,10823289598
2019-04-12,5061.20,5103.27,4955.85,5089.54,5089.54,13675206312
2019-04-11,5325.08,5354.23,5017.30,5064.49,5064.49,16555616019
2019-04-10,5204.11,5421.65,5193.38,5324.55,5324.55,15504590933
2019-04-09,5289.92,5289.92,5167.42,5204.96,5204.96,14722104361
2019-04-08,5199.84,5318.84,5148.21,5289.77,5289.77,17154113634
2019-04-07,5062.79,5235.19,5050.41,5198.90,5198.90,16655416140
2019-04-06,5036.79,5205.82,4992.22,5059.82,5059.82,16929795194
2019-04-05,4922.81,5053.51,4919.49,5036.68,5036.68,16837325387
2019-04-04,4971.31,5063.16,4836.79,4922.80,4922.80,18251810240
2019-04-03,4879.96,5307.00,4876.62,4973.02,4973.02,22899891582
2019-04-02,4156.92,4905.95,4155.32,4879.88,4879.88,21315047816
2019-04-01,4105.36,4164.95,4096.90,4158.18,4158.18,10157794171
2019-03-31,4105.46,4113.02,4094.10,4105.40,4105.40,9045122443
2019-03-30,4092.14,4296.81,4053.91,4106.66,4106.66,9732688060
2019-03-29,4068.30,4113.50,4034.10,4098.37,4098.37,10918665557
2019-03-28,4087.58,4094.90,4040.27,4069.11,4069.11,9353915899
2019-03-27,3984.24,4087.07,3977.81,4087.07,4087.07,10897131934
2019-03-26,3969.23,3985.08,3944.75,3985.08,3985.08,10707678815
2019-03-25,4024.11,4038.84,3934.03,3963.07,3963.07,10359818883
2019-03-24,4035.16,4040.70,4006.19,4022.17,4022.17,9144851065
2019-03-23,4022.71,4049.88,4015.96,4035.83,4035.83,9578850549
2019-03-22,4028.51,4053.91,4021.54,4023.97,4023.97,9252935969
2019-03-21,4083.95,4097.36,4005.15,4029.33,4029.33,10831212662
2019-03-20,4070.79,4089.46,4031.11,4087.48,4087.48,10175916388
2019-03-19,4032.69,4082.22,4023.81,4071.19,4071.19,9344919956
2019-03-18,4029.97,4071.56,4009.12,4032.51,4032.51,9646954186
2019-03-17,4047.72,4054.12,4006.41,4025.23,4025.23,8221625400
2019-03-16,3963.90,4077.04,3961.66,4048.73,4048.73,9856166973
2019-03-15,3926.66,3968.54,3914.02,3960.91,3960.91,9394210605
2019-03-14,3905.58,3946.50,3901.30,3924.37,3924.37,10480789570
2019-03-13,3913.05,3926.60,3891.90,3906.72,3906.72,9469184841
2019-03-12,3903.76,3926.89,3863.56,3909.16,3909.16,9809887079
2019-03-11,3953.74,3966.38,3889.24,3905.23,3905.23,10125901903
2019-03-10,3966.17,3966.17,3924.38,3951.60,3951.60,9713267607
2019-03-09,3894.55,3987.24,3892.39,3963.31,3963.31,10796103518
2019-03-08,3913.23,3950.43,3875.23,3901.13,3901.13,10638638944
2019-03-07,3903.38,3939.37,3894.11,3911.48,3911.48,9584165519
2019-03-06,3897.08,3919.51,3871.46,3903.94,3903.94,9175291529
2019-03-05,3759.83,3903.92,3745.18,3896.38,3896.38,10174126415
2019-03-04,3845.09,3867.38,3733.75,3761.56,3761.56,9029175788
2019-03-03,3862.27,3875.48,3836.91,3847.18,3847.18,7253558152
2019-03-02,3855.32,3874.61,3832.13,3864.42,3864.42,7578786076
2019-03-01,3853.76,3907.80,3851.69,3859.58,3859.58,7661247975
2019-02-28,3848.26,3906.06,3845.82,3854.79,3854.79,8399767798
2019-02-27,3857.48,3888.80,3787.06,3851.05,3851.05,8301309684
2019-02-26,3878.70,3891.58,3837.99,3854.36,3854.36,7931218996
2019-02-25,3807.00,3913.71,3807.00,3882.70,3882.70,9318796067
2019-02-24,4145.46,4210.64,3793.71,3810.43,3810.43,10794227451
2019-02-23,3998.92,4166.29,3968.73,4142.53,4142.53,8922258316
2019-02-22,3952.41,4006.54,3950.82,4005.53,4005.53,7826525254
2019-02-21,4000.26,4010.01,3940.11,3954.12,3954.12,7775128102
2019-02-20,3946.69,4000.49,3926.25,3999.82,3999.82,8693373948
2019-02-19,3911.66,4010.88,3908.15,3947.09,3947.09,9933626655
2019-02-18,3671.37,3936.67,3669.98,3915.71,3915.71,9908216640
2019-02-17,3633.36,3680.54,3619.18,3673.84,3673.84,7039512503
2019-02-16,3615.27,3652.84,3615.27,3629.79,3629.79,5934744052
2019-02-15,3617.37,3647.80,3608.21,3620.81,3620.81,6091952231
2019-02-14,3631.17,3646.26,3607.70,3616.88,3616.88,6271044418
2019-02-13,3653.60,3669.75,3617.25,3632.07,3632.07,6438903823
2019-02-12,3642.75,3668.59,3618.56,3653.53,3653.53,6480384532
2019-02-11,3695.61,3695.61,3642.29,3648.43,3648.43,6277056434
2019-02-10,3673.20,3695.04,3640.98,3690.19,3690.19,6282256903
2019-02-09,3671.59,3679.94,3646.56,3671.20,3671.20,6158833645
2019-02-08,3401.38,3695.61,3391.02,3666.78,3666.78,7735623101
2019-02-07,3414.93,3427.95,3394.22,3399.47,3399.47,5004962683
2019-02-06,3469.09,3469.09,3398.57,3413.77,3413.77,5482196038
2019-02-05,3454.95,3478.15,3451.94,3466.36,3466.36,5227549545
2019-02-04,3467.21,3476.22,3442.59,3459.15,3459.15,5332718886
2019-02-03,3516.14,3521.39,3447.92,3464.01,3464.01,5043937584
2019-02-02,3484.63,3523.29,3467.57,3521.06,3521.06,5071623601
2019-02-01,3460.55,3501.95,3431.59,3487.95,3487.95,5422926707
2019-01-31,3485.41,3504.80,3447.92,3457.79,3457.79,5831198271
2019-01-30,3443.90,3495.17,3429.39,3486.18,3486.18,5955112627
2019-01-29,3468.87,3476.07,3400.82,3448.12,3448.12,5897159493
2019-01-28,3584.28,3586.75,3439.23,3470.45,3470.45,6908930483
2019-01-27,3604.69,3612.67,3567.25,3583.97,3583.97,5570752966
2019-01-26,3599.72,3654.93,3593.35,3602.46,3602.46,5098183235
2019-01-25,3607.39,3612.93,3575.60,3599.77,3599.77,5265847539
2019-01-24,3584.50,3616.09,3569.09,3600.87,3600.87,5262869046
2019-01-23,3605.56,3623.07,3565.31,3585.12,3585.12,5433755649
2019-01-22,3575.08,3620.75,3539.72,3604.58,3604.58,5313623556
2019-01-21,3600.37,3608.84,3558.54,3576.03,3576.03,5004347059
2019-01-20,3725.45,3743.39,3583.02,3601.01,3601.01,5582489560
2019-01-19,3652.38,3758.53,3652.38,3728.57,3728.57,5955691380
2019-01-18,3677.99,3682.52,3637.08,3657.84,3657.84,5002961727
2019-01-17,3651.87,3680.14,3621.96,3678.56,3678.56,5464420383
2019-01-16,3631.51,3685.78,3624.67,3655.01,3655.01,5394457145
2019-01-15,3704.22,3720.15,3619.95,3630.68,3630.68,5537192302
2019-01-14,3557.31,3727.84,3552.29,3706.05,3706.05,5651384490
2019-01-13,3658.87,3674.76,3544.93,3552.95,3552.95,4681302466
2019-01-12,3686.97,3698.98,3653.81,3661.30,3661.30,4778170883
2019-01-11,3674.02,3713.88,3653.07,3687.37,3687.37,5538712865
2019-01-10,4034.41,4064.07,3659.17,3678.92,3678.92,6874143796
2019-01-09,4031.55,4068.40,4022.66,4035.30,4035.30,5115905225
2019-01-08,4028.47,4109.02,3996.96,4030.85,4030.85,5306593305
2019-01-07,4078.58,4092.61,4020.89,4025.25,4025.25,5228625637
2019-01-06,3836.52,4093.30,3826.51,4076.63,4076.63,5597027440
2019-01-05,3851.97,3904.90,3836.90,3845.19,3845.19,5137609824
2019-01-04,3832.04,3865.93,3783.85,3857.72,3857.72,4847965467
2019-01-03,3931.05,3935.69,3826.22,3836.74,3836.74,4530215219
2019-01-02,3849.22,3947.98,3817.41,3943.41,3943.41,5244856836
2019-01-01,3746.71,3850.91,3707.23,3843.52,3843.52,4324200990
2018-12-31,3866.84,3868.74,3725.87,3742.70,3742.70,4661840806
2018-12-30,3822.38,3901.91,3797.22,3865.95,3865.95,4770578575
2018-12-29,3932.49,3963.76,3820.41,3820.41,3820.41,4991655917
2018-12-28,3653.13,3956.14,3642.63,3923.92,3923.92,5631554348
2018-12-27,3854.69,3874.42,3645.45,3654.83,3654.83,5130222366
2018-12-26,3819.67,3893.36,3769.86,3857.30,3857.30,5326547918
2018-12-25,4081.03,4089.56,3760.02,3815.49,3815.49,6158207293
2018-12-24,4000.33,4271.79,4000.33,4078.60,4078.60,7240968501
2018-12-23,4020.99,4085.72,3976.41,3998.98,3998.98,6151275490
2018-12-22,3898.08,4014.18,3855.74,4014.18,4014.18,5605823233
2018-12-21,4133.70,4198.43,3850.95,3896.54,3896.54,7206015706
2018-12-20,3742.20,4191.23,3728.97,4134.44,4134.44,8927129279
2018-12-19,3706.82,3949.32,3687.23,3745.95,3745.95,6810689119
2018-12-18,3544.76,3701.35,3487.17,3696.06,3696.06,5911325473
2018-12-17,3253.12,3597.92,3253.12,3545.86,3545.86,5409247918
2018-12-16,3236.27,3305.75,3233.82,3252.84,3252.84,3744248994
2018-12-15,3244.00,3275.38,3191.30,3236.76,3236.76,3551763561
2018-12-14,3311.75,3329.56,3206.54,3242.48,3242.48,4372763663
2018-12-13,3487.88,3489.74,3298.13,3313.68,3313.68,4343372456
2018-12-12,3421.46,3534.23,3413.48,3486.95,3486.95,4139364829
2018-12-11,3497.55,3513.19,3392.25,3424.59,3424.59,4696765188
2018-12-10,3612.05,3647.33,3470.14,3502.66,3502.66,5020968740
2018-12-09,3473.23,3685.31,3469.09,3614.23,3614.23,4947372847
2018-12-08,3421.91,3506.04,3350.65,3476.11,3476.11,5305024497
2018-12-07,3512.59,3512.59,3280.23,3419.94,3419.94,6835615448
2018-12-06,3754.07,3874.97,3521.10,3521.10,3521.10,5878333109
2018-12-05,3958.89,3969.54,3753.99,3753.99,3753.99,5302481574
2018-12-04,3886.29,4075.63,3832.75,3956.89,3956.89,5028069239
2018-12-03,4147.32,4155.98,3840.45,3894.13,3894.13,5089570994
2018-12-02,4200.73,4301.52,4110.98,4139.88,4139.88,5262697895
2018-12-01,4024.46,4309.38,3969.71,4214.67,4214.67,5375314093
2018-11-30,4289.09,4322.98,3942.82,4017.27,4017.27,6048016717
2018-11-29,4269.00,4413.02,4145.77,4278.85,4278.85,6503347767
2018-11-28,3822.47,4385.90,3822.47,4257.42,4257.42,7280280000
2018-11-27,3765.95,3862.96,3661.01,3820.72,3820.72,5998720000
2018-11-26,4015.07,4107.14,3643.92,3779.13,3779.13,6476900000
2018-11-25,3880.78,4120.87,3585.06,4009.97,4009.97,6825640000
2018-11-24,4347.69,4413.09,3795.16,3880.76,3880.76,4679500000
2018-11-23,4360.70,4396.42,4195.68,4347.11,4347.11,4871490000
2018-11-22,4611.57,4629.64,4365.64,4365.94,4365.94,4569370000
2018-11-21,4465.54,4675.73,4343.98,4602.17,4602.17,6120120000
2018-11-20,4863.93,4951.61,4272.11,4451.87,4451.87,8428290000
2018-11-19,5620.78,5620.78,4842.91,4871.49,4871.49,7039560000
2018-11-18,5559.74,5653.61,5559.74,5623.54,5623.54,4159680000
2018-11-17,5578.58,5578.58,5519.56,5554.33,5554.33,4303150000
2018-11-16,5645.32,5657.02,5498.94,5575.55,5575.55,5279320000
2018-11-15,5736.15,5774.82,5358.38,5648.03,5648.03,7032140000
2018-11-14,6351.24,6371.55,5544.09,5738.35,5738.35,7398940000
2018-11-13,6373.19,6395.27,6342.67,6359.49,6359.49,4503800000
2018-11-12,6411.76,6434.21,6360.47,6371.27,6371.27,4295770000
2018-11-11,6413.63,6423.25,6350.17,6411.27,6411.27,3939060000
2018-11-10,6386.13,6437.28,6385.31,6409.22,6409.22,3705320000
2018-11-09,6442.60,6456.46,6373.37,6385.62,6385.62,4346820000
2018-11-08,6522.27,6536.92,6438.53,6453.72,6453.72,4665260000
2018-11-07,6468.50,6552.16,6468.31,6530.14,6530.14,4941260000
2018-11-06,6433.38,6463.55,6408.16,6461.01,6461.01,4700040000
2018-11-05,6363.62,6480.59,6363.62,6419.66,6419.66,4174800000
2018-11-04,6365.47,6388.63,6294.57,6376.13,6376.13,4390020000
2018-11-03,6387.24,6400.07,6342.37,6361.26,6361.26,3658640000
2018-11-02,6378.92,6396.86,6327.38,6388.44,6388.44,4234870000
2018-11-01,6318.14,6547.14,6311.83,6377.78,6377.78,3789400000
2018-10-31,6336.99,6349.16,6316.88,6317.61,6317.61,4191240000
2018-10-30,6337.04,6364.99,6310.14,6334.27,6334.27,3781100000
2018-10-29,6492.35,6503.60,6306.99,6332.63,6332.63,4199910000
2018-10-28,6482.66,6502.28,6447.91,6486.39,6486.39,3445190000
2018-10-27,6480.84,6507.41,6453.53,6480.38,6480.38,3393250000
2018-10-26,6468.44,6498.29,6449.61,6474.75,6474.75,3306050000
2018-10-25,6484.65,6504.65,6447.03,6476.29,6476.29,3230550000
2018-10-24,6478.89,6521.99,6468.86,6495.84,6495.84,3424670000
2018-10-23,6472.36,6506.01,6451.27,6475.74,6475.74,3716150000
2018-10-22,6486.05,6543.80,6462.98,6487.16,6487.16,3672860000
2018-10-21,6490.09,6556.38,6476.00,6482.35,6482.35,3253610000
2018-10-20,6460.92,6497.72,6449.00,6489.19,6489.19,3379130000
2018-10-19,6478.07,6493.68,6445.31,6465.41,6465.41,3578870000
2018-10-18,6542.33,6567.54,6450.04,6476.71,6476.71,3924080000
2018-10-17,6590.52,6601.21,6517.45,6544.43,6544.43,4088420000
2018-10-16,6601.41,6673.59,6571.37,6596.11,6596.11,4074800000
2018-10-15,6292.64,6965.06,6258.68,6596.54,6596.54,7370770000
2018-10-14,6288.49,6363.21,6280.15,6290.93,6290.93,3085320000
2018-10-13,6278.08,6308.51,6259.81,6285.99,6285.99,3064030000
2018-10-12,6239.25,6328.50,6236.47,6274.58,6274.58,3783500000
2018-10-11,6586.74,6586.74,6243.74,6256.24,6256.24,5181640000
2018-10-10,6640.29,6640.29,6538.96,6585.53,6585.53,3787650000
2018-10-09,6653.08,6661.41,6606.94,6642.64,6642.64,3580810000
2018-10-08,6600.19,6675.06,6576.04,6652.23,6652.23,3979460000
2018-10-07,6590.68,6641.49,6557.04,6602.95,6602.95,3306630000
2018-10-06,6622.45,6628.54,6577.80,6588.31,6588.31,3259740000
2018-10-05,6574.15,6623.62,6557.41,6622.48,6622.48,3671500000
2018-10-04,6497.91,6603.31,6497.91,6576.69,6576.69,3838410000
2018-10-03,6553.86,6571.46,6454.03,6502.59,6502.59,3887310000
2018-10-02,6593.24,6611.84,6537.90,6556.10,6556.10,3979260000
2018-10-01,6619.85,6653.30,6549.08,6589.62,6589.62,4000970000
2018-09-30,6604.71,6643.78,6566.54,6625.56,6625.56,4002280000
2018-09-29,6643.10,6643.10,6511.65,6601.96,6601.96,4363690000
2018-09-28,6678.75,6785.03,6598.32,6644.13,6644.13,5014430000
2018-09-27,6495.29,6712.10,6464.95,6676.75,6676.75,4606810000
2018-09-26,6452.79,6585.91,6397.89,6495.00,6495.00,4437300000
2018-09-25,6603.64,6603.64,6381.86,6446.47,6446.47,4726180000
2018-09-24,6704.77,6713.56,6580.90,6595.41,6595.41,4177310000
2018-09-23,6715.32,6766.15,6679.42,6710.63,6710.63,4197500000
2018-09-22,6735.05,6814.56,6616.80,6721.98,6721.98,4509660000
2018-09-21,6513.87,6794.33,6496.36,6734.95,6734.95,6531940000
2018-09-20,6398.85,6529.26,6395.95,6519.67,6519.67,4348110000
2018-09-19,6371.85,6448.46,6208.34,6398.54,6398.54,4431340000
2018-09-18,6280.91,6384.18,6265.71,6371.30,6371.30,4180090000
2018-09-17,6514.06,6540.21,6257.52,6281.20,6281.20,3910780000
2018-09-16,6536.68,6544.33,6460.10,6517.18,6517.18,3273730000
2018-09-15,6509.40,6561.72,6493.55,6543.20,6543.20,3216300000
2018-09-14,6515.41,6596.10,6456.17,6512.71,6512.71,4076220000
2018-09-13,6354.24,6535.41,6354.24,6517.31,6517.31,4210910000
2018-09-12,6317.01,6363.87,6265.09,6351.80,6351.80,4064230000
2018-09-11,6331.88,6398.92,6260.21,6321.20,6321.20,3849910000
2018-09-10,6301.57,6374.98,6292.76,6329.70,6329.70,3714100000
2018-09-09,6223.38,6446.26,6201.22,6300.86,6300.86,3671890000
2018-09-08,6460.17,6534.25,6197.52,6225.98,6225.98,3835060000
2018-09-07,6528.92,6555.29,6396.87,6467.07,6467.07,4264680000
2018-09-06,6755.14,6755.14,6404.72,6529.17,6529.17,5523470000
2018-09-05,7361.46,7388.43,6792.83,6792.83,6792.83,5800460000
2018-09-04,7263.00,7388.26,7255.44,7361.66,7361.66,4273640000
2018-09-03,7279.03,7317.94,7208.15,7260.06,7260.06,4087760000
2018-09-02,7189.58,7306.31,7132.16,7272.72,7272.72,4329540000
2018-09-01,7044.81,7242.29,7038.05,7193.25,7193.25,4116050000
2018-08-31,6973.97,7057.17,6920.16,7037.58,7037.58,4495650000
2018-08-30,7043.76,7072.69,6834.69,6978.23,6978.23,4463250000
2018-08-29,7091.71,7113.30,6970.82,7047.16,7047.16,4145880000
2018-08-28,6891.08,7109.56,6882.34,7096.28,7096.28,4659940000
2018-08-27,6710.80,6884.64,6689.71,6884.64,6884.64,4019000000
2018-08-26,6754.64,6774.75,6620.75,6707.26,6707.26,3295500000
2018-08-25,6719.95,6789.63,6700.96,6763.19,6763.19,3312600000
2018-08-24,6551.52,6719.96,6498.64,6719.96,6719.96,4097820000
2018-08-23,6371.34,6546.54,6371.34,6534.88,6534.88,3426180000
2018-08-22,6486.25,6816.79,6310.11,6376.71,6376.71,4668110000
2018-08-21,6301.07,6500.87,6298.24,6488.76,6488.76,3377180000
2018-08-20,6500.51,6536.92,6297.93,6308.53,6308.53,3665100000
2018-08-19,6422.57,6537.98,6361.55,6506.07,6506.07,3311170000
2018-08-18,6583.43,6617.35,6353.73,6423.76,6423.76,3984520000
2018-08-17,6340.91,6582.50,6324.97,6580.63,6580.63,4992990000
2018-08-16,6294.23,6473.50,6276.41,6334.73,6334.73,4328420000
2018-08-15,6221.42,6588.49,6221.42,6308.52,6308.52,4895450000
2018-08-14,6287.66,6287.94,5971.05,6199.71,6199.71,5301700000
2018-08-13,6341.36,6537.05,6225.72,6297.57,6297.57,4083980000
2018-08-12,6283.65,6409.85,6237.50,6322.69,6322.69,5665250000
2018-08-11,6185.79,6455.74,6109.03,6295.73,6295.73,4047850000
2018-08-10,6571.42,6591.26,6124.52,6184.71,6184.71,4528680000
2018-08-09,6305.56,6625.73,6249.07,6568.23,6568.23,4267040000
2018-08-08,6746.85,6746.85,6226.22,6305.80,6305.80,5064430000
2018-08-07,6958.32,7146.56,6748.24,6753.12,6753.12,4682800000
2018-08-06,7062.94,7166.55,6890.54,6951.80,6951.80,3925900000
2018-08-05,7031.08,7102.77,6940.70,7068.48,7068.48,3679110000
2018-08-04,7438.67,7497.49,6984.07,7032.85,7032.85,4268390000
2018-08-03,7562.14,7562.14,7328.65,7434.39,7434.39,4627150000
2018-08-02,7634.19,7712.77,7523.44,7567.15,7567.15,4214110000
2018-08-01,7769.04,7769.04,7504.95,7624.91,7624.91,4797620000
2018-07-31,8181.20,8181.53,7696.93,7780.44,7780.44,5287530000
2018-07-30,8221.58,8235.50,7917.50,8180.48,8180.48,5551400000
2018-07-29,8205.82,8272.26,8141.18,8218.46,8218.46,4107190016
